"Case ID Number","Defendant Number","Count","Offense Code_enhancement","Section Code_enhancement","Enhancement Type","Disposition Date_enhancement","Disposition_enhancement","Race","Gender","Date of Arrest","Bail Amount","Appearance Status","Sealed Case","Date of Violation","Attempt","Offense Code_primary","Section Code_primary","Crime Type","Disposition Date_primary","Disposition_primary","has_prior"
2427224,2568783,7,"186.22(b)(1)","PC","Enhancement",2015-01-14,"True","Asian","Male",NA,1e+05,"Arraignment Letter",NA,2013-07-03,"N","11359","HS","Felony",2015-01-14,"Dismissed/Not Guilty",0
2427224,2568783,8,"186.22(b)(1)","PC","Enhancement",2015-01-14,"Dismissed/Not True","Asian","Male",NA,1e+05,"Arraignment Letter",NA,2013-07-03,"N","11360(a)","HS","Felony",2015-01-14,"Reduced",0
2427239,2572333,1,"186.22(b)","PC","Enhancement",2014-01-07,"True","Hispanic","Male",2013-07-20,NA,"In Custody",NA,2013-07-20,"N","245(a)(2)","PC","Felony",2014-01-07,"Guilty",0
2427239,2572333,2,"186.22(b)","PC","Enhancement",2014-01-07,"Dismissed/Not True","Hispanic","Male",2013-07-20,NA,"In Custody",NA,2013-07-20,"N","422(a)","PC","Felony",2014-01-07,"Dismissed/Not Guilty",0
2427239,2572333,3,"186.22(b)","PC","Enhancement",2014-01-07,"Dismissed/Not True","Hispanic","Male",2013-07-20,NA,"In Custody",NA,2013-07-20,"N","25850(a)/(c)(3)","PC","Felony",2014-01-07,"Dismissed/Not Guilty",0
2427416,2572517,2,"186.22(b)","PC","Enhancement",2013-11-01,"Dismissed/Not True","White","Male",NA,60000,"Request for Warrant",NA,2013-05-15,"N","422(a)","PC","Felony",2013-11-01,"Reduced",1
2427443,2568969,1,"186.22(b)","PC","Enhancement",2014-04-01,"Dismissed/Not True","Hispanic","Male",2013-07-07,NA,"In Custody",NA,2013-07-07,"N","22210","PC","Felony",2014-04-01,"Reduced",1
2427445,2532561,1,"186.22(b)(1)","PC","Enhancement",2013-12-04,"Dismissed/Not True","White","Male",NA,1e+05,"In Custody",NA,2012-11-04,"N","211/212.5(a)/213(a)(1)(A)","PC","Felony",2013-12-04,"Guilty",1
2427445,2532561,2,"186.22(b)(1)","PC","Enhancement",2013-12-04,"Dismissed/Not True","White","Male",NA,1e+05,"In Custody",NA,2012-11-04,"N","459-460(a)","PC","Felony",2013-12-04,"Guilty",1
2427445,2532561,3,"186.22(b)(1)","PC","Enhancement",2013-12-04,"Dismissed/Not True","White","Male",NA,1e+05,"In Custody",NA,2012-11-04,"N","236/237(a)","PC","Felony",2013-12-04,"Guilty",1
2427445,2532563,1,"186.22(b)(1)","PC","Enhancement",2013-12-04,"Dismissed/Not True","White","Male",NA,1e+05,"In Custody",NA,2012-11-04,"N","211/212.5(a)/213(a)(1)(A)","PC","Felony",2013-12-04,"Guilty",1
2427445,2532563,2,"186.22(b)(1)","PC","Enhancement",2013-12-04,"Dismissed/Not True","White","Male",NA,1e+05,"In Custody",NA,2012-11-04,"N","459-460(a)","PC","Felony",2013-12-04,"Guilty",1
2427445,2532563,3,"186.22(b)(1)","PC","Enhancement",2013-12-04,"Dismissed/Not True","White","Male",NA,1e+05,"In Custody",NA,2012-11-04,"N","236/237(a)","PC","Felony",2013-12-04,"Guilty",1
2427779,2572892,1,"186.22(b)","PC","Enhancement",2013-12-17,"True","Hispanic","Male",2013-07-23,1e+05,"In Custody",NA,2013-03-28,"N","25400(a)(3)/(c)(3)","PC","Felony",2013-12-17,"Guilty",0
2427779,2572892,2,"186.22(b)","PC","Enhancement",2013-12-17,"Dismissed/Not True","Hispanic","Male",2013-07-23,1e+05,"In Custody",NA,2013-03-28,"N","25400(a)(3)/(c)(6)","PC","Felony",2013-12-17,"Dismissed/Not Guilty",0
2427779,2572892,3,"186.22(b)","PC","Enhancement",2013-12-17,"Dismissed/Not True","Hispanic","Male",2013-07-23,1e+05,"In Custody",NA,2013-03-28,"N","25850(a)/(c)(3)","PC","Felony",2013-12-17,"Dismissed/Not Guilty",0
2427779,2572892,4,"186.22(b)","PC","Enhancement",2013-12-17,"Dismissed/Not True","Hispanic","Male",2013-07-23,1e+05,"In Custody",NA,2013-03-28,"N","25850(a)/(c)(6)","PC","Felony",2013-12-17,"Dismissed/Not Guilty",0
2427779,2572892,6,"186.22(b)","PC","Enhancement",2013-12-17,"Dismissed/Not True","Hispanic","Male",2013-07-23,1e+05,"In Custody",NA,2013-07-23,"N","2800.2","VC","Felony",2013-12-17,"Dismissed/Not Guilty",0
2427900,2573024,1,"186.22(b)","PC","Enhancement",2013-08-20,"Dismissed/Not True",NA,"Male",2013-07-23,1e+05,"In Custody",NA,2013-07-10,"N","211/212.5(c)","PC","Felony",2013-08-20,"Dismissed/Not Guilty",0
2427900,2573024,2,"186.22(b)","PC","Enhancement",2013-08-20,"Dismissed/Not True",NA,"Male",2013-07-23,1e+05,"In Custody",NA,2013-07-10,"N","245(a)(1)","PC","Felony",2013-08-20,"Dismissed/Not Guilty",0
2427900,2573024,3,"186.22(b)","PC","Enhancement",2013-08-20,"Dismissed/Not True",NA,"Male",2013-07-23,1e+05,"In Custody",NA,2013-07-10,"N","10851(a)","VC","Felony",2013-08-20,"Dismissed/Not Guilty",0
2427900,2573024,4,"186.22(b)","PC","Enhancement",2013-08-20,"Dismissed/Not True",NA,"Male",2013-07-23,1e+05,"In Custody",NA,2013-07-10,"N","496(a)","PC","Felony",2013-08-20,"Dismissed/Not Guilty",0
2428531,2573698,1,"186.22(b)","PC","Enhancement",2014-08-20,"Dismissed/Not True","Hispanic","Male",2013-07-27,1e+05,"In Custody",NA,2013-07-27,"N","22210","PC","Felony",2014-08-20,"Reduced",1
2428715,2573893,1,"186.22(b)","PC","Enhancement",2014-01-08,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-07-25,"N","25850(a)/(c)(3)","PC","Felony",2014-01-08,"Dismissed/Not Guilty",1
2428715,2573893,2,"186.22(b)","PC","Enhancement",2014-01-08,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-07-25,"N","29800(a)(1)","PC","Felony",2014-01-08,"Guilty",1
2428715,2573894,1,"186.22(b)","PC","Enhancement",2014-01-08,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-07-25,"N","25850(a)/(c)(3)","PC","Felony",2014-01-08,"Dismissed/Not Guilty",1
2428715,2573894,2,"186.22(b)","PC","Enhancement",2014-01-08,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-07-25,"N","29800(a)(1)","PC","Felony",2014-01-08,"Guilty",1
2429352,2574584,1,"186.22(b)","PC","Enhancement",2013-08-13,"True","Hispanic","Male",NA,75000,"In Custody",NA,2013-07-30,"N","11378","HS","Felony",2013-08-13,"Guilty",1
2429352,2574584,2,"186.22(b)","PC","Enhancement",2013-08-13,"Dismissed/Not True","Hispanic","Male",NA,75000,"In Custody",NA,2013-07-30,"N","11379(a)","HS","Felony",2013-08-13,"Dismissed/Not Guilty",1
2429556,2574797,1,"186.22(b)","PC","Enhancement",2013-10-10,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-07-23,"N","10851(a)","VC","Felony",2013-10-10,"Guilty",1
2429556,2574797,2,"186.22(b)","PC","Enhancement",2013-10-10,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-07-23,"N","496d(a)","PC","Felony",2013-10-10,"Dismissed/Not Guilty",1
2429629,2568895,1,"186.22(b)(1)","PC","Enhancement",2013-10-01,"True","Hispanic","Male",NA,75000,"In Custody",NA,2013-07-06,"N","29800(a)(1)","PC","Felony",2013-10-01,"Guilty",1
2430093,2575370,1,"186.22(b)","PC","Enhancement",2014-08-05,"Dismissed/Not True","Hispanic","Male",2013-08-02,1e+05,"In Custody",NA,2013-08-02,"N","496d(a)","PC","Felony",2014-08-05,"Guilty",1
2430093,2575370,2,"186.22(b)","PC","Enhancement",2014-08-05,"Dismissed/Not True","Hispanic","Male",2013-08-02,1e+05,"In Custody",NA,2013-08-02,"N","10851(a)","VC","Felony",2014-08-05,"Guilty",1
2430224,2575520,1,"186.22(b)","PC","Enhancement",2014-08-15,"True","Hispanic","Male",2013-08-02,45000,"Appearance Date",NA,2013-08-02,"N","25850(a)/(c)(6)","PC","Felony",2014-08-15,"Guilty",0
2430224,2575520,2,"186.22(b)","PC","Enhancement",2014-08-15,"True","Hispanic","Male",2013-08-02,45000,"Appearance Date",NA,2013-08-02,"N","11370.1(a)","HS","Felony",2014-08-15,"Guilty",0
2430224,2575520,3,"186.22(b)","PC","Enhancement",2014-08-15,"True","Hispanic","Male",2013-08-02,45000,"Appearance Date",NA,2013-08-02,"N","11378","HS","Felony",2014-08-15,"Guilty",0
2430271,2575571,1,"186.22(b)(1)","PC","Enhancement",2015-10-28,"True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-05-19,"N","211/212.5(c)","PC","Felony",2015-10-28,"Guilty",0
2430271,2575571,2,"186.22(b)(1)","PC","Enhancement",2015-10-28,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-05-19,"N","245(a)(2)","PC","Felony",2015-10-28,"Dismissed/Not Guilty",0
2430271,2575571,3,"186.22(b)(1)","PC","Enhancement",2015-10-28,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-05-19,"N","245(a)(2)","PC","Felony",2015-10-28,"Dismissed/Not Guilty",0
2430271,2575571,5,"186.22(b)(1)","PC","Enhancement",2015-10-28,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-05-19,"N","211/212.5(c)","PC","Felony",2015-10-28,"Dismissed/Not Guilty",0
2430271,2575571,6,"186.22(b)(1)","PC","Enhancement",2015-10-28,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-05-19,"N","518/520","PC","Felony",2015-10-28,"Dismissed/Not Guilty",0
2430271,2575571,6,"186.22(b)(4)","PC","Other",2015-10-28,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"Request for Warrant",NA,2012-05-19,"N","518/520","PC","Felony",2015-10-28,"Dismissed/Not Guilty",0
2430284,2575587,1,"186.22(b)(1)","PC","Enhancement",2015-12-04,"True","Hispanic","Male",2013-08-03,NA,"In Custody",NA,2013-08-03,"N","664(a)-187(a)","PC","Felony",2015-12-04,"Guilty",0
2430450,2575773,1,"186.22(b)(1)","PC","Enhancement",2015-01-13,"Dismissed/Not True","Hispanic","Male",2013-07-20,NA,"In Custody",NA,2013-07-20,"N","245(a)(1)","PC","Felony",2015-01-13,"Lesser",1
2430450,2575773,2,"186.22(b)(1)","PC","Enhancement",2015-01-13,"True","Hispanic","Male",2013-07-20,NA,"In Custody",NA,2013-07-20,"N","245(a)(4)","PC","Felony",2015-01-13,"Guilty",1
2430492,2575815,2,"186.22(b)","PC","Enhancement",2014-10-23,"True","Hispanic","Male",NA,50000,"In Custody",NA,2013-08-04,"N","30605(a)","PC","Felony",2014-10-23,"Guilty",0
2430492,2575815,3,"186.22(b)","PC","Enhancement",2014-10-23,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2013-08-04,"N","25850(a)/(c)(6)","PC","Felony",2014-10-23,"Dismissed/Not Guilty",0
2430969,2576303,1,"186.22(b)(1)","PC","Enhancement",2015-02-13,"Dismissed/Not True","Hispanic","Male",2013-08-07,250000,"In Custody",NA,2013-07-14,"N","182(a)(1)","PC","Felony",2015-02-13,"Dismissed/Not Guilty",0
2430969,2576303,2,"186.22(b)(1)","PC","Enhancement",2015-02-13,"Dismissed/Not True","Hispanic","Male",2013-08-07,250000,"In Custody",NA,2013-07-14,"N","211/212.5(c)","PC","Felony",2015-02-13,"Dismissed/Not Guilty",0
2430969,2576303,3,"186.22(b)(1)","PC","Enhancement",2015-02-13,"Dismissed/Not True","Hispanic","Male",2013-08-07,250000,"In Custody",NA,2013-07-14,"N","245(a)(1)","PC","Felony",2015-02-13,"Dismissed/Not Guilty",0
2430969,2576303,4,"186.22(b)(1)","PC","Enhancement",2015-02-13,"Dismissed/Not True","Hispanic","Male",2013-08-07,250000,"In Custody",NA,2013-07-14,"N","422(a)","PC","Felony",2015-02-13,"Dismissed/Not Guilty",0
2431156,2533365,1,"186.22(b)","PC","Enhancement",2013-11-01,"Dismissed/Not True","Hispanic","Male",2013-02-02,1e+06,"In Custody",NA,2013-02-02,"N","209.5(a)","PC","Felony",2013-11-01,"Dismissed/Not Guilty",0
2431589,2576959,1,"186.22(b)","PC","Enhancement",2013-10-22,"Dismissed/Not True","Hispanic","Male",NA,75000,"In Custody",NA,2013-07-22,"N","459-460(b)","PC","Felony",2013-10-22,"Reduced",0
2431589,2576961,1,"186.22(b)","PC","Enhancement",2013-10-22,"Dismissed/Not True","Hispanic","Male",NA,25000,"Appearance Date",NA,2013-07-22,"N","459-460(b)","PC","Felony",2013-10-22,"Dismissed/Not Guilty",1
2431610,2576985,1,"186.22(b)(1)","PC","Enhancement",2016-05-13,"True","Hispanic","Male",2013-08-08,1e+05,"In Custody",NA,2013-08-03,"N","32","PC","Felony",2016-05-13,"Guilty",0
2431624,2577000,1,"186.22(b)(1)","PC","Enhancement",2016-04-20,"True","Hispanic","Female",2013-08-08,1e+06,"In Custody",NA,2013-08-03,"N","32","PC","Felony",2016-04-20,"Guilty",0
2431669,2577048,1,"186.22(b)","PC","Enhancement",2015-03-11,"True","Hispanic","Male",NA,NA,"Appearance Date",NA,2013-08-09,"N","21310","PC","Felony",2015-03-11,"Guilty",0
2431700,2577079,1,"186.22(b)(1)","PC","Enhancement",2014-07-03,"Dismissed/Not True","Hispanic","Male",NA,NA,"Arraignment Letter",NA,2013-05-24,"N","422(a)","PC","Felony",2014-07-03,"Dismissed/Not Guilty",0
2431934,2577331,1,"186.22(b)(1)","PC","Enhancement",2013-10-25,"True","Hispanic","Male",2013-08-10,1e+05,"In Custody",NA,2013-08-10,"N","211/212.5(c)","PC","Felony",2013-10-25,"Dismissed/Not Guilty",0
2431934,2577337,1,"186.22(b)(1)","PC","Enhancement",2013-10-18,"Dismissed/Not True","Hispanic","Male",2013-08-10,1e+05,"In Custody",NA,2013-08-10,"N","211/212.5(c)","PC","Felony",2013-10-18,"Dismissed/Not Guilty",0
2431934,2577344,1,"186.22(b)(1)","PC","Enhancement",2013-10-18,"Dismissed/Not True","Hispanic","Male",2013-08-10,1e+05,"In Custody",NA,2013-08-10,"N","211/212.5(c)","PC","Felony",2013-10-18,"Dismissed/Not Guilty",0
2431934,2577346,1,"186.22(b)(1)","PC","Enhancement",2013-10-18,"Dismissed/Not True","Hispanic","Male",2013-08-10,1e+05,"In Custody",NA,2013-08-10,"N","211/212.5(c)","PC","Felony",2013-10-18,"Dismissed/Not Guilty",0
2432581,2578032,1,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","White","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","664(a)-187(a)","PC","Felony",2014-02-10,"Dismissed/Not Guilty",0
2432581,2578032,2,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","White","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","245(a)(2)","PC","Felony",2014-02-10,"Guilty",0
2432581,2578032,3,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","White","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","246","PC","Felony",2014-02-10,"Dismissed/Not Guilty",0
2432581,2578033,1,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","Hispanic","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","664(a)-187(a)","PC","Felony",2014-02-10,"Dismissed/Not Guilty",0
2432581,2578033,2,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","Hispanic","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","245(a)(2)","PC","Felony",2014-02-10,"Guilty",0
2432581,2578033,3,"186.22(b)","PC","Enhancement",2014-02-10,"Dismissed/Not True","Hispanic","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","246","PC","Felony",2014-02-10,"Dismissed/Not Guilty",0
2432581,2578034,1,"186.22(b)","PC","Enhancement",2014-02-20,"Dismissed/Not True","Hispanic","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","664(a)-187(a)","PC","Felony",2014-02-20,"Dismissed/Not Guilty",1
2432581,2578034,2,"186.22(b)","PC","Enhancement",2014-02-20,"Dismissed/Not True","Hispanic","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","245(a)(2)","PC","Felony",2014-02-20,"Dismissed/Not Guilty",1
2432581,2578034,3,"186.22(b)","PC","Enhancement",2014-02-20,"Dismissed/Not True","Hispanic","Male",2013-08-13,1e+06,"In Custody",NA,2013-08-13,"N","246","PC","Felony",2014-02-20,"Dismissed/Not Guilty",1
2433163,2638012,8,"186.22(b)(1)","PC","Enhancement",2015-07-29,"Dismissed/Not True","Black","Male",NA,2e+06,"In Custody",NA,2013-08-12,"N","459-460(a)","PC","Felony",2015-07-29,"Dismissed/Not Guilty",1
2433163,2638014,8,"186.22(b)(1)","PC","Enhancement",2015-07-29,"Dismissed/Not True","Black","Male",NA,2e+06,"In Custody",NA,2013-08-12,"N","459-460(a)","PC","Felony",2015-07-29,"Dismissed/Not Guilty",1
2433166,2578653,1,"186.22(b)(1)","PC","Enhancement",2014-12-11,"True","Black","Male",NA,NA,NA,NA,2010-09-11,"N","211/212.5(c)","PC","Felony",2014-12-11,"Guilty",1
2433166,2578653,2,"186.22(b)(1)","PC","Enhancement",2014-12-11,"Dismissed/Not True","Black","Male",NA,NA,NA,NA,2010-09-11,"N","211/212.5(c)","PC","Felony",2014-12-11,"Dismissed/Not Guilty",1
2433166,2578653,3,"186.22(b)(1)","PC","Enhancement",2014-12-11,"True","Black","Male",NA,NA,NA,NA,2010-10-06,"N","211/212.5(c)","PC","Felony",2014-12-11,"Guilty",1
2433166,2578653,4,"186.22(b)(1)","PC","Enhancement",2014-12-11,"Dismissed/Not True","Black","Male",NA,NA,NA,NA,2010-10-06,"N","211/212.5(c)","PC","Felony",2014-12-11,"Dismissed/Not Guilty",1
2433166,2578653,5,"186.22(b)(1)","PC","Enhancement",2014-12-11,"Dismissed/Not True","Black","Male",NA,NA,NA,NA,2010-10-06,"N","211/212.5(c)","PC","Felony",2014-12-11,"Dismissed/Not Guilty",1
2433166,2578653,6,"186.22(b)(1)","PC","Enhancement",2014-12-11,"Dismissed/Not True","Black","Male",NA,NA,NA,NA,2010-10-06,"N","211/212.5(c)","PC","Felony",2014-12-11,"Dismissed/Not Guilty",1
2433266,2578760,1,"186.22(b)(1)","PC","Enhancement",2014-10-22,"True","Hispanic","Male",2013-08-16,1e+05,"In Custody",NA,2013-08-16,"N","245(a)(4)","PC","Felony",2014-10-22,"Guilty",1
2433266,2595174,1,"186.22(b)(1)","PC","Enhancement",2014-10-22,"True","Hispanic","Male",NA,50000,"In Custody",NA,2013-08-16,"N","245(a)(4)","PC","Felony",2014-10-22,"Guilty",0
2433266,2595175,1,"186.22(b)(1)","PC","Enhancement",2014-10-22,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-08-16,"N","245(a)(4)","PC","Felony",2014-10-22,"Guilty",1
2433288,2573890,1,"186.22(b)","PC","Enhancement",2018-04-27,"True","Hispanic","Male",NA,1e+06,"Arraignment Letter",NA,2013-05-07,"N","182(a)(1)","PC","Felony",2018-04-27,"Guilty",0
2433375,2578880,1,"186.22(b)(1)","PC","Enhancement",2015-01-30,"True","Hispanic","Male",NA,NA,NA,NA,2011-04-30,"N","182(a)(1)","PC","Felony",2015-01-30,"Guilty",1
2433385,2578890,1,"186.22(b)(1)","PC","Enhancement",2014-05-21,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-11-12,"N","245(a)(4)","PC","Felony",2014-05-21,"Guilty",0
2433385,2578891,1,"186.22(b)(1)","PC","Enhancement",2015-07-09,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-11-12,"N","245(a)(4)","PC","Felony",2015-07-09,"Guilty",1
2433385,2578893,1,"186.22(b)(1)","PC","Enhancement",2015-07-09,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-11-12,"N","245(a)(4)","PC","Felony",2015-07-09,"Guilty",1
2433385,2578894,1,"186.22(b)(1)","PC","Enhancement",2015-07-09,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-11-12,"N","245(a)(4)","PC","Felony",2015-07-09,"Guilty",0
2433385,2578895,1,"186.22(b)(1)","PC","Enhancement",2015-07-09,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-11-12,"N","245(a)(4)","PC","Felony",2015-07-09,"Guilty",0
2433385,2578897,1,"186.22(b)(1)","PC","Enhancement",2017-10-20,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-11-12,"N","245(a)(4)","PC","Felony",2017-10-20,"Dismissed/Not Guilty",0
2433551,2579080,1,"186.22(b)(1)","PC","Enhancement",2015-06-01,"True","Hispanic","Male",NA,NA,NA,NA,2012-06-27,"N","245(a)(4)","PC","Felony",2015-06-01,"Guilty",0
2433551,2579084,1,"186.22(b)(1)","PC","Enhancement",2015-06-01,"True","Hispanic","Male",NA,NA,NA,NA,2012-06-27,"N","245(a)(4)","PC","Felony",2015-06-01,"Guilty",0
2433551,2579086,1,"186.22(b)(1)","PC","Enhancement",2015-06-01,"True","Hispanic","Male",NA,NA,NA,NA,2012-06-27,"N","245(a)(4)","PC","Felony",2015-06-01,"Guilty",1
2433551,2579088,1,"186.22(b)(1)","PC","Enhancement",2015-12-03,"True","Hispanic","Male",NA,NA,NA,NA,2012-06-27,"N","245(a)(4)","PC","Felony",2015-12-03,"Guilty",0
2433591,2579124,1,"186.22(b)(1)","PC","Enhancement",2015-04-11,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-02,"N","664(a)-187(a)","PC","Felony",2015-04-11,"Unknown",1
2433591,2579124,2,"186.22(b)(1)","PC","Enhancement",2015-04-11,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-02,"N","245(a)(4)","PC","Felony",2015-04-11,"Unknown",1
2433591,2579135,1,"186.22(b)(1)","PC","Enhancement",2015-04-11,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-02,"N","664(a)-187(a)","PC","Felony",2015-04-11,"Unknown",1
2433591,2579135,2,"186.22(b)(1)","PC","Enhancement",2015-04-11,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-02,"N","245(a)(4)","PC","Felony",2015-04-11,"Unknown",1
2433591,2579136,1,"186.22(b)(1)","PC","Enhancement",2015-04-11,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-02,"N","664(a)-187(a)","PC","Felony",2015-04-11,"Unknown",0
2433591,2579136,2,"186.22(b)(1)","PC","Enhancement",2015-04-11,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-02,"N","245(a)(4)","PC","Felony",2015-04-11,"Unknown",0
2433728,2579269,1,"186.22(b)(1)","PC","Enhancement",2015-07-08,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-26,"N","245(a)(4)","PC","Felony",2015-07-08,"Unknown",1
2433728,2579270,1,"186.22(b)(1)","PC","Enhancement",2015-07-08,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-26,"N","245(a)(4)","PC","Felony",2015-07-08,"Unknown",1
2433728,2579271,1,"186.22(b)(1)","PC","Enhancement",2016-03-29,"True","Hispanic","Male",NA,NA,NA,NA,2012-10-26,"N","245(a)(4)","PC","Felony",2016-03-29,"Guilty",1
2433728,2579272,1,"186.22(b)(1)","PC","Enhancement",2014-11-13,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-10-26,"N","245(a)(4)","PC","Felony",2014-11-13,"Unknown",0
2433728,2579273,1,"186.22(b)(1)","PC","Enhancement",2016-03-29,"True","White","Male",NA,NA,NA,NA,2012-10-26,"N","245(a)(4)","PC","Felony",2016-03-29,"Guilty",1
2433772,2579320,1,"186.22(b)","PC","Enhancement",2013-10-08,"Dismissed/Not True","Hispanic","Male",2013-08-19,50000,"In Custody",NA,2013-08-19,"N","245(a)(1)","PC","Felony",2013-10-08,"Guilty",0
2433772,2579321,1,"186.22(b)","PC","Enhancement",2013-10-08,"True","Hispanic","Male",2013-08-19,50000,"In Custody",NA,2013-08-19,"N","245(a)(1)","PC","Felony",2013-10-08,"Guilty",0
2433936,2579494,1,"186.22(b)(1)","PC","Enhancement",2015-10-22,"True","Hispanic","Male",NA,NA,NA,NA,2012-04-13,"N","245(a)(4)","PC","Felony",2015-10-22,"Guilty",0
2433936,2579503,1,"186.22(b)(1)","PC","Enhancement",2015-10-13,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-04-13,"N","245(a)(4)","PC","Felony",2015-10-13,"Guilty",1
2433936,2579504,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,NA,NA,NA,2012-04-13,"N","245(a)(4)","PC","Felony",NA,NA,1
2433936,2579505,1,"186.22(b)(1)","PC","Enhancement",2015-07-08,"Unknown","Hispanic","Male",NA,NA,NA,NA,2012-04-13,"N","245(a)(4)","PC","Felony",2015-07-08,"Unknown",0
2433936,2579507,1,"186.22(b)(1)","PC","Enhancement",2014-02-03,"Dismissed/Not True","Hispanic","Male",NA,NA,NA,NA,2012-04-13,"N","245(a)(4)","PC","Felony",2014-02-03,"Dismissed/Not Guilty",0
2433965,2579529,1,"186.22(b)(1)","PC","Enhancement",2014-07-21,"True","Hispanic","Male",NA,NA,NA,NA,2012-09-03,"N","245(a)(4)","PC","Felony",2014-07-21,"Guilty",1
2433965,2579577,1,"186.22(b)(1)","PC","Enhancement",2014-07-21,"True","Hispanic","Male",NA,NA,NA,NA,2012-09-03,"N","245(a)(4)","PC","Felony",2014-07-21,"Guilty",0
2433965,2579579,1,"186.22(b)(1)","PC","Enhancement",2014-07-21,"True","Hispanic","Male",NA,NA,NA,NA,2012-09-03,"N","245(a)(4)","PC","Felony",2014-07-21,"Guilty",1
2433985,2567572,1,"186.22(b)(1)","PC","Enhancement",2016-02-03,"Dismissed/Not True","Hispanic","Male",2013-06-28,3e+06,"In Custody",NA,2013-06-27,"N","182(a)(1)","PC","Felony",2016-02-03,"Dismissed/Not Guilty",1
2433985,2567572,2,"186.22(b)(1)","PC","Enhancement",2016-02-03,"Dismissed/Not True","Hispanic","Male",2013-06-28,3e+06,"In Custody",NA,2013-06-27,"N","664(a)-187(a)","PC","Felony",2016-02-03,"Dismissed/Not Guilty",1
2433985,2567572,3,"186.22(b)(1)","PC","Enhancement",2016-02-03,"Dismissed/Not True","Hispanic","Male",2013-06-28,3e+06,"In Custody",NA,2013-06-27,"N","664(a)-187(a)","PC","Felony",2016-02-03,"Dismissed/Not Guilty",1
2433985,2567572,4,"186.22(b)(1)","PC","Enhancement",2016-02-03,"Dismissed/Not True","Hispanic","Male",2013-06-28,3e+06,"In Custody",NA,2013-06-27,"N","664(a)-187(a)","PC","Felony",2016-02-03,"Dismissed/Not Guilty",1
2433985,2567572,5,"186.22(b)(1)","PC","Enhancement",2016-02-03,"Dismissed/Not True","Hispanic","Male",2013-06-28,3e+06,"In Custody",NA,2013-06-27,"N","246","PC","Felony",2016-02-03,"Dismissed/Not Guilty",1
2433985,2567572,6,"186.22(b)(1)","PC","Enhancement",2016-02-03,"True","Hispanic","Male",2013-06-28,3e+06,"In Custody",NA,2013-06-27,"N","29800(a)(1)","PC","Felony",2016-02-03,"Guilty",1
